time_usec,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,label,type
145129045776,10.299306869506836,0.06699903309345245,0.02153540402650833,0.06146650388836861,-0.06497887521982193,0.0019088976550847292,Normal,Normal
145129048211,10.119845390319824,-0.016749758273363113,-0.07178468257188797,0.10972344130277634,0.004046862944960594,7.635590736754239e-05,Normal,Normal
145129050647,9.870991706848145,-0.16749759018421173,-0.33768710494041443,0.14454172551631927,0.06452073901891708,0.008017370477318764,Normal,Normal
145129053082,9.59073257446289,-0.2392822653055191,-0.7564310431480408,0.17386239767074585,0.10666920244693756,0.0165692325681448,Normal,Normal
145129055517,9.411270141601562,-0.23449662327766418,-1.2711870670318604,0.19951798021793365,0.11644276231527328,0.02817532978951931,Normal,Normal
145129057952,9.27727222442627,-0.1579262912273407,-1.7668004035949707,0.20990239083766937,0.10300412029027939,0.031229566782712936,Normal,Normal
145129060387,9.147761344909668,-0.035892341285943985,-2.190629243850708,0.21173493564128876,0.07001836597919464,0.023899398744106293,Normal,Normal
145129062823,9.104690551757812,0.040677983313798904,-2.590529680252075,0.21112407743930817,0.02053973823785782,0.015958385542035103,Normal,Normal
145129065258,9.09990406036377,0.062213387340307236,-2.8680970668792725,0.19951798021793365,-0.03687990456819534,0.0019088976550847292,Normal,Normal
145129067693,9.097511291503906,0.02153540402650833,-3.0020952224731445,0.17813833057880402,-0.09246700257062912,-0.005421269219368696,Normal,Normal
145129070128,9.138189315795898,-0.05503492057323456,-2.999702215194702,0.14454172551631927,-0.13950224220752716,-0.00786465872079134,Normal,Normal
145129072563,9.20997428894043,-0.10049854964017868,-2.865704298019409,0.11827529966831207,-0.16401249170303345,-0.009697199799120426,Normal,Normal
145129074998,9.339486122131348,-0.12203395366668701,-2.652743101119995,0.08162446320056915,-0.17439688742160797,-0.004199574701488018,Normal,Normal
145129077434,9.523733139038086,-0.08135596662759781,-2.386840581893921,0.043141089379787445,-0.16034740209579468,0.0019088976550847292,Normal,Normal
145129079869,9.617053031921387,-0.019142581149935722,-2.059023857116699,0.02298312820494175,-0.13217207789421082,0.00862821750342846,Normal,Normal
145129082304,9.717552185058594,0.062213387340307236,-1.800299882888794,-0.016111096367239952,-0.07841751724481583,0.0165692325681448,Normal,Normal
145129084739,9.803693771362305,0.10767702013254166,-1.6663018465042114,-0.02283041551709175,-0.031382277607917786,0.02023431472480297,Normal,Normal
145129087174,9.679266929626465,0.12203395366668701,-1.5777673721313477,-0.03077143058180809,0.019928891211748123,0.023899398744106293,Normal,Normal
145129089610,9.49501895904541,0.07178468257188797,-1.6016956567764282,-0.04787515476346016,0.05841226875782013,0.028786176815629005,Normal,Normal
145129092045,9.296415328979492,0.007178467698395252,-1.7261223793029785,-0.02832804247736931,0.07795938104391098,0.03489464893937111,Normal,Normal
145129094480,9.05444049835205,-0.064606212079525,-1.896012783050537,-0.03321481868624687,0.07918107509613037,0.04100312292575836,Normal,Normal
145129096915,8.85344409942627,-0.1339980661869049,-2.056631088256836,-0.008170082233846188,0.0626882016658783,0.04772244393825531,Normal,Normal
145129099350,8.738588333129883,-0.16031911969184875,-2.183450698852539,0.018096350133419037,0.02664821222424507,0.05138752609491348,Normal,Normal
145129101786,8.67607593536377,-0.15553347766399384,-2.2432711124420166,0.02053973823785782,-0.012446013279259205,0.049554985016584396,Normal,Normal
145129104221,8.762516975402832,-0.10289137065410614,-2.2408783435821533,0.060244809836149216,-0.056427016854286194,0.045889899134635925,Normal,Normal
145129106656,8.97787094116211,-0.035892341285943985,-2.1882362365722656,0.08712209016084671,-0.09613208472728729,0.037948887795209885,Normal,Normal
145129109091,9.245866775512695,0.04785645380616188,-2.0374884605407715,0.09689565002918243,-0.12362021207809448,0.024510245770215988,Normal,Normal
145129111526,9.48784065246582,0.1052841991186142,-1.8146568536758423,0.13232478499412537,-0.1333937644958496,0.009849912486970425,Normal,Normal
145129113962,9.657731056213379,0.11246266216039658,-1.5490535497665405,0.14576342701911926,-0.12300936877727509,7.635590736754239e-05,Normal,Normal
145129116397,9.763015747070312,0.07657032459974289,-1.2759727239608765,0.1543152928352356,-0.08635853230953217,-0.008475505746901035,Normal,Normal
145129118832,9.827920913696289,0.04546362906694412,-1.0630114078521729,0.1653105467557907,-0.03321481868624687,-0.00908635277301073,Normal,Normal
145129121267,9.798908233642578,0.03349951654672623,-0.9577272534370422,0.15675868093967438,0.03092414326965809,-0.00786465872079134,Normal,Normal
145129123702,9.813264846801758,0.06939185410737991,-0.9960124492645264,0.15736952424049377,0.09323056042194366,-0.004199574701488018,Normal,Normal
