time_usec,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,label,type
144273604406,9.892526626586914,0.0526420995593071,-0.6343970894813538,0.02626643143594265,-0.05413633957505226,-0.012140588834881783,Normal,Normal
144273606842,9.808479309082031,0.040677983313798904,-0.4573282301425934,0.02993151545524597,-0.0016034740256145597,-0.006032116711139679,Normal,Normal
144273609277,9.72233772277832,0.019142581149935722,-0.4214358925819397,0.03542914241552353,0.05703786388039589,-0.0023670331574976444,Normal,Normal
144273611712,9.660123825073242,0.0023928226437419653,-0.5315057039260864,0.03665083646774292,0.10162971168756485,0.0037414394319057465,Normal,Normal
144273614147,9.657731056213379,-0.01196411345154047,-0.7851449251174927,0.037261683493852615,0.12911784648895264,0.011071606539189816,Normal,Normal
144273616583,9.707980155944824,-0.04785645380616188,-1.1395817995071411,0.03176405653357506,0.12300936877727509,0.02023431472480297,Normal,Normal
144273619018,9.74387264251709,-0.064606212079525,-1.477268934249878,0.018936265259981155,0.09185615926980972,0.022677704691886902,Normal,Normal
144273621453,9.767801284790039,-0.08614161610603333,-1.7356936931610107,0.011606098152697086,0.044820915907621384,0.023288551717996597,Normal,Normal
144273623888,9.755837440490723,-0.10767702013254166,-1.8505492210388184,0.0006108472589403391,-0.011377030052244663,0.025121092796325684,Normal,Normal
144273626324,9.707980155944824,-0.11485548317432404,-1.807478427886963,-0.014660334214568138,-0.05474718660116196,0.018401773646473885,Normal,Normal
144273628759,9.640981674194336,-0.14835500717163086,-1.628016710281372,-0.025655584409832954,-0.08467870205640793,0.014736690558493137,Normal,Normal
144273631194,9.581160545349121,-0.1866401731967926,-1.3621143102645874,-0.0390942245721817,-0.08956547826528549,0.009239064529538155,Normal,Normal
144273633629,9.59073257446289,-0.20817556977272034,-1.0917253494262695,-0.04337015375494957,-0.07429429888725281,0.0031305921729654074,Normal,Normal
144273636064,9.657731056213379,-0.21774685382843018,-0.8763712644577026,-0.04947862774133682,-0.04619532451033592,-0.0023670331574976444,Normal,Normal
144273638500,9.767801284790039,-0.19142581522464752,-0.7420741319656372,-0.04703523963689804,-0.010766183026134968,-0.006642963737249374,Normal,Normal
144273640935,9.92841911315918,-0.11964113265275955,-0.7061817646026611,-0.04886778071522713,0.018554486334323883,-0.013973130844533443,Normal,Normal
144273643370,10.064809799194336,-0.04546362906694412,-0.732502818107605,-0.038483377546072006,0.03504735976457596,-0.020692450925707817,Normal,Normal
144273645806,10.134202003479004,-0.0023928226437419653,-0.8042874932289124,-0.026877280324697495,0.039323292672634125,-0.022524992004036903,Normal,Normal
144273648241,10.122238159179688,-0.007178467698395252,-0.8883354067802429,-0.01588202826678753,0.03443651273846626,-0.02435753494501114,Normal,Normal
144273650676,10.004989624023438,-0.02153540402650833,-0.9601200819015503,-0.004275931045413017,0.019776180386543274,-0.02008160389959812,Normal,Normal
144273653112,9.832706451416016,-0.062213387340307236,-1.036690354347229,0.011606098152697086,0.0051158457063138485,-0.015194825828075409,Normal,Normal
144273655547,9.688838005065918,-0.10049854964017868,-1.0534402132034302,0.01832541823387146,-0.008322793990373611,-0.0035887276753783226,Normal,Normal
144273657982,9.521340370178223,-0.12442677468061447,-1.0055837631225586,0.031153209507465363,-0.01382041908800602,0.007406522985547781,Normal,Normal
144273660417,9.392127990722656,-0.10767702013254166,-0.9577272534370422,0.037261683493852615,-0.005268557462841272,0.0165692325681448,Normal,Normal
