time_usec,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,label,type
145631840384,9.765408515930176,-0.12442677468061447,-1.843370795249939,-0.06329904496669769,0.032069481909275055,0.010155336000025272,Normal,Normal
145631842819,9.748658180236816,-0.14117653667926788,-1.8337994813919067,-0.06696412712335587,0.018019994720816612,0.013209572061896324,Normal,Normal
145631845254,9.72951602935791,-0.14835500717163086,-1.7835501432418823,-0.07246175408363342,0.007024743594229221,0.02176143415272236,Normal,Normal
145631847689,9.703194618225098,-0.15553347766399384,-1.6615161895751953,-0.06757497787475586,0.0015271181473508477,0.024815669283270836,Normal,Normal
145631850124,9.645767211914062,-0.19142581522464752,-1.4940186738967896,-0.07185091078281403,0.0015271181473508477,0.027869906276464462,Normal,Normal
145631852559,9.6433744430542,-0.20578274130821228,-1.3525429964065552,-0.07185091078281403,0.014965757727622986,0.027259059250354767,Normal,Normal
145631854994,9.676874160766602,-0.20817556977272034,-1.2472587823867798,-0.06757497787475586,0.025350160896778107,0.027869906276464462,Normal,Normal
145631857429,9.739087104797363,-0.2392822653055191,-1.2137593030929565,-0.06696412712335587,0.03634541109204292,0.02420482225716114,Normal,Normal
145631859864,9.847063064575195,-0.24406790733337402,-1.256830096244812,-0.07001836597919464,0.03817795217037201,0.02176143415272236,Normal,Normal
145631862299,9.954740524291992,-0.27038896083831787,-1.3310075998306274,-0.05657972767949104,0.028404397889971733,0.018096350133419037,Normal,Normal
145631864735,10.026525497436523,-0.2826521694660187,-1.4294124841690063,-0.059023115783929825,0.013744063675403595,0.012598725035786629,Normal,Normal
145631867170,10.115059852600098,-0.26081767678260803,-1.5346965789794922,-0.05596888065338135,-0.005803049076348543,0.008322793990373611,Normal,Normal
145631869605,10.16291618347168,-0.21296121180057526,-1.628016710281372,-0.04497363045811653,-0.025350160896778107,0.0009926267666742206,Normal,Normal
145631872040,10.174880027770996,-0.1339980661869049,-1.6663018465042114,-0.048638712614774704,-0.04306473210453987,-0.0038941511884331703,Normal,Normal
145631874475,10.086345672607422,-0.08853443711996078,-1.6447664499282837,-0.03825430944561958,-0.05100574716925621,-0.009391776286065578,Normal,Normal
145631876910,9.916455268859863,-0.062213387340307236,-1.6040884256362915,-0.04008685052394867,-0.04184303805232048,-0.0130568603053689,Normal,Normal
145631879345,9.705587387084961,-0.09571290761232376,-1.5873386859893799,-0.033978380262851715,-0.0198525357991457,-0.010002624243497849,Normal,Normal
145631881780,9.540482521057129,-0.1459621787071228,-1.6136597394943237,-0.0364217683672905,0.00519220158457756,0.00038177953683771193,Normal,Normal
145631884215,9.468698501586914,-0.18424734473228455,-1.7261223793029785,-0.035200074315071106,0.028404397889971733,0.008322793990373611,Normal,Normal
145631886650,9.502198219299316,-0.20338992774486542,-1.86729896068573,-0.03825430944561958,0.037567105144262314,0.016874656081199646,Normal,Normal
145631889085,9.578767776489258,-0.17946170270442963,-1.953440546989441,-0.041919391602277756,0.041232191026210785,0.027259059250354767,Normal,Normal
145631891520,9.717552185058594,-0.09092725813388824,-2.0279171466827393,-0.04680617153644562,0.03390202298760414,0.032756682485342026,Normal,Normal
145631893956,9.859027862548828,-0.040677983313798904,-2.0207388401031494,-0.04802786558866501,0.02229592576622963,0.03092414326965809,Normal,Normal
145631896391,9.904491424560547,-0.02153540402650833,-1.9486548900604248,-0.05657972767949104,0.008857285603880882,0.02970244735479355,Normal,Normal
145631898826,9.902098655700684,-0.062213387340307236,-1.8266209363937378,-0.05596888065338135,0.0015271181473508477,0.026037365198135376,Normal,Normal
145631901261,9.856635093688965,-0.14835500717163086,-1.6878372430801392,-0.06390989571809769,0.003970507066696882,0.021150587126612663,Normal,Normal
145631903696,9.8207426071167,-0.24885354936122894,-1.5442678928375244,-0.07062921673059464,0.011300674639642239,0.019318044185638428,Normal,Normal
145631906131,9.808479309082031,-0.3233301639556885,-1.4676976203918457,-0.07734853774309158,0.02229592576622963,0.02176143415272236,Normal,Normal
145631908566,9.849455833435059,-0.3400799036026001,-1.4174482822418213,-0.0761268362402916,0.024128466844558716,0.023593975231051445,Normal,Normal
145631911001,9.90688419342041,-0.27756741642951965,-1.3932210206985474,-0.07673768699169159,0.03268032893538475,0.019318044185638428,Normal,Normal
145631913436,9.976275444030762,-0.20099709928035736,-1.4003994464874268,-0.07307260483503342,0.03145863488316536,0.016874656081199646,Normal,Normal
145631915871,10.062417030334473,-0.12921242415905,-1.4629119634628296,-0.06696412712335587,0.025350160896778107,0.007101099472492933,Normal,Normal
145631918306,10.079167366027832,-0.10049854964017868,-1.5251253843307495,-0.06513158977031708,0.011300674639642239,0.00038177953683771193,Normal,Normal
145631920741,10.02413272857666,-0.11485548317432404,-1.5753746032714844,-0.05841226875782013,-0.0009162708884105086,-0.005726693198084831,Normal,Normal
145631923176,9.904491424560547,-0.1579262912273407,-1.596909999847412,-0.051082100719213486,-0.01252236869186163,-0.006948387715965509,Normal,Normal
145631925611,9.810872077941895,-0.20099709928035736,-1.5849459171295166,-0.04558447748422623,-0.015576604753732681,-0.0038941511884331703,Normal,Normal
145631928046,9.724730491638184,-0.2225325107574463,-1.5466607809066772,-0.03825430944561958,-0.018630841746926308,0.005268557462841272,Normal,Normal
145631930481,9.662516593933105,-0.20338992774486542,-1.4940186738967896,-0.03764346241950989,-0.010689826682209969,0.015652960166335106,Normal,Normal
145631932916,9.664909362792969,-0.1818545162677765,-1.4940186738967896,-0.03458922728896141,0.00030542362947016954,0.02176143415272236,Normal,Normal
145631935351,9.7366943359375,-0.15074782073497772,-1.532303810119629,-0.02664821222424507,0.010689826682209969,0.028480753302574158,Normal,Normal
145631937787,9.847063064575195,-0.11964113265275955,-1.6375880241394043,-0.03336753323674202,0.019241688773036003,0.027869906276464462,Normal,Normal
145631940222,9.966704368591309,-0.08853443711996078,-1.7715860605239868,-0.03458922728896141,0.016187451779842377,0.02664821222424507,Normal,Normal
145631942657,10.03131103515625,-0.07657032459974289,-1.89840567111969,-0.033978380262851715,0.010689826682209969,0.021150587126612663,Normal,Normal
145631945092,10.019346237182617,-0.10289137065410614,-1.9752750396728516,-0.040697697550058365,0.00030542362947016954,0.01748550310730934,Normal,Normal
145631947527,9.990633010864258,-0.14117653667926788,-1.994417667388916,-0.04558447748422623,-0.0021379655227065086,0.014431266114115715,Normal,Normal
145631949962,9.918848037719727,-0.17946170270442963,-1.9680966138839722,-0.05657972767949104,-0.008246437646448612,0.012598725035786629,Normal,Normal
145631952397,9.815657615661621,-0.20338992774486542,-1.9007984399795532,-0.06329904496669769,-0.00519220158457756,0.011987877078354359,Normal,Normal
145631954832,9.712766647338867,-0.22971096634864807,-1.8170497417449951,-0.06879667192697525,0.0021379655227065086,0.013209572061896324,Normal,Normal
145631957267,9.660123825073242,-0.22492532432079315,-1.7476578950881958,-0.0755159929394722,0.015576604753732681,0.012598725035786629,Normal,Normal
145631959703,9.650552749633789,-0.21774685382843018,-1.6974085569381714,-0.07673768699169159,0.027793550863862038,0.01382041908800602,Normal,Normal
145631962138,9.688838005065918,-0.23210379481315613,-1.7069798707962036,-0.07246175408363342,0.030847785994410515,0.015042114071547985,Normal,Normal
145631964573,9.724730491638184,-0.2584248483181,-1.7333009243011475,-0.0755159929394722,0.027182703837752342,0.019318044185638428,Normal,Normal
145631967008,9.774979591369629,-0.3089732229709625,-1.750050663948059,-0.07429429888725281,0.019241688773036003,0.02053973823785782,Normal,Normal
145631969443,9.796515464782715,-0.3496512174606323,-1.7404793500900269,-0.07124006003141403,0.00519220158457756,0.024815669283270836,Normal,Normal
145631971878,9.789336204528809,-0.368793785572052,-1.709372639656067,-0.06574243307113647,-0.005803049076348543,0.027869906276464462,Normal,Normal
145631974313,9.873384475708008,-0.35443684458732605,-1.6639090776443481,-0.0626882016658783,-0.014965757727622986,0.029091600328683853,Normal,Normal
145631976748,9.961918830871582,-0.2994019389152527,-1.6208382844924927,-0.05474718660116196,-0.016187451779842377,0.024815669283270836,Normal,Normal
145631979183,10.028918266296387,-0.2105683982372284,-1.6064813137054443,-0.049860406666994095,-0.018630841746926308,0.01626380905508995,Normal,Normal
145631981618,10.05284595489502,-0.13878370821475983,-1.592124342918396,-0.04802786558866501,-0.014965757727622986,0.005268557462841272,Normal,Normal
145631984053,10.012167930603027,-0.09092725813388824,-1.6304094791412354,-0.03458922728896141,-0.006413896102458239,-0.005726693198084831,Normal,Normal
