time_usec,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,label,type
144430397261,10.601101875305176,-0.23449662327766418,-1.7548363208770752,-0.006337540224194527,-0.010308047756552696,-0.01969982497394085,Normal,Normal
144430399696,10.524531364440918,-0.3161516785621643,-1.709372639656067,-0.016111096367239952,-0.08971819281578064,-0.017867282032966614,Normal,Normal
144430402131,10.28016471862793,-0.3640081584453583,-1.316650629043579,-0.025273805484175682,-0.1330883502960205,-0.014202198944985867,Normal,Normal
144430404566,9.880562782287598,-0.3233301639556885,-0.675075113773346,-0.03382566571235657,-0.12881241738796234,-0.007482878863811493,Normal,Normal
144430407002,9.49501895904541,-0.26560330390930176,-0.035892341285943985,-0.03199312463402748,-0.07383616268634796,-0.008704573847353458,Normal,Normal
144430409437,9.241081237792969,-0.19381862878799438,0.36640095710754395,-0.030160583555698395,0.01046075951308012,-0.00992626789957285,Normal,Normal
144430411872,9.1716890335083,-0.12921242415905,0.41904306411743164,-0.02832804247736931,0.0886492058634758,-0.011147962883114815,Normal,Normal
144430414307,9.301200866699219,-0.16031911969184875,0.06939185410737991,-0.017332790419459343,0.13568444550037384,-0.010537114925682545,Normal,Normal
144430416743,9.545269012451172,-0.27038896083831787,-0.5267201066017151,-0.013667707331478596,0.1265217363834381,-0.001374406274408102,Normal,Normal
144430419178,9.868598937988281,-0.41186460852622986,-1.189831018447876,-0.0014507622690871358,0.06910209357738495,0.008399149402976036,Normal,Normal
144430421613,10.239486694335938,-0.5267201066017151,-1.7380865812301636,0.004046862944960594,-0.029855160042643547,0.023059483617544174,Normal,Normal
144430424048,10.404890060424805,-0.5985047817230225,-1.8864415884017944,0.007101099472492933,-0.1336991935968399,0.03771981969475746,Normal,Normal
144430426483,10.339984893798828,-0.6176473498344421,-1.5777673721313477,0.015652960166335106,-0.20394663512706757,0.04749337583780289,Normal,Normal
144430428919,10.13898754119873,-0.5817549824714661,-0.9601200819015503,0.016874656081199646,-0.21066594123840332,0.04871506989002228,Normal,Normal
