time_usec,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,label,type
144370904270,9.882955551147461,-0.05024927482008934,-2.104487419128418,0.012827792204916477,0.026724567636847496,-0.013973130844533443,Normal,Normal
144370906705,10.055238723754883,0.06939185410737991,-2.255235433578491,0.0036650835536420345,-0.04230117425322533,-0.017027366906404495,Normal,Normal
144370909141,10.182058334350586,0.14356936514377594,-2.2600209712982178,-0.01832541823387146,-0.10949437320232391,-0.023746687918901443,Normal,Normal
144370911576,10.25623607635498,0.11724831163883209,-2.128415822982788,-0.025655584409832954,-0.15652960538864136,-0.0231358390301466,Normal,Normal
144370914011,10.205986976623535,0.02392822690308094,-1.8744773864746094,-0.04092676565051079,-0.1754658818244934,-0.018249060958623886,Normal,Normal
144370916446,10.117452621459961,-0.0933200865983963,-1.537089467048645,-0.051922015845775604,-0.16080553829669952,-0.006642963737249374,Normal,Normal
144370918882,10.043274879455566,-0.1866401731967926,-1.1491531133651733,-0.05619794875383377,-0.11560284346342087,0.004963133949786425,Normal,Normal
144370921317,9.985847473144531,-0.1986042857170105,-0.8282157182693481,-0.06719319522380829,-0.04474456235766411,0.018401773646473885,Normal,Normal
144370923752,9.92124080657959,-0.1579262912273407,-0.5985047817230225,-0.06291726976633072,0.03588727489113808,0.023899398744106293,Normal,Normal
144370926188,9.911669731140137,-0.0933200865983963,-0.5171487927436829,-0.05375456064939499,0.11468657106161118,0.025731941685080528,Normal,Normal
144370928623,9.854242324829102,-0.05024927482008934,-0.6008976101875305,-0.04703523963689804,0.1751604527235031,0.022066857665777206,Normal,Normal
144370931058,9.765408515930176,-0.0526420995593071,-0.8500502705574036,-0.03420744836330414,0.19898349046707153,0.015958385542035103,Normal,Normal
144370933494,9.655338287353516,-0.16510476171970367,-1.1730812788009644,-0.024433890357613564,0.18798823654651642,0.009849912486970425,Normal,Normal
144370935929,9.576375007629395,-0.31375887989997864,-1.501197099685669,-0.012827792204916477,0.14278554916381836,0.009239064529538155,Normal,Normal
144370938364,9.530911445617676,-0.41186460852622986,-1.7428722381591797,0.0012216945178806782,0.07070557028055191,0.00862821750342846,Normal,Normal
144370940799,9.60508918762207,-0.41904306411743164,-1.8625133037567139,0.010995250195264816,-0.008704573847353458,0.008017370477318764,Normal,Normal
144370943235,9.7366943359375,-0.35922250151634216,-1.812264084815979,0.021379653364419937,-0.08261708915233612,0.0025197449140250683,Normal,Normal
144370945670,9.866206169128418,-0.2392822653055191,-1.6375880241394043,0.028098974376916885,-0.1363716572523117,-0.008475505746901035,Normal,Normal
144370948105,10.040882110595703,-0.11485548317432404,-1.3692927360534668,0.036039989441633224,-0.15897299349308014,-0.021914144977927208,Normal,Normal
144370950540,10.13898754119873,-0.0526420995593071,-1.079761266708374,0.034818295389413834,-0.150421142578125,-0.034131091088056564,Normal,Normal
144370952975,10.13180923461914,-0.059820566326379776,-0.8162516355514526,0.033596597611904144,-0.10949437320232391,-0.0426829531788826,Normal,Normal
144370955411,10.048060417175293,-0.07896314561367035,-0.6535396575927734,0.03298575058579445,-0.05207473039627075,-0.04390464723110199,Normal,Normal
144370957846,9.966704368591309,-0.11964113265275955,-0.6415755748748779,0.018936265259981155,0.013896775431931019,-0.03962871432304382,Normal,Normal
144370960281,9.887741088867188,-0.1052841991186142,-0.7851449251174927,0.02076880633831024,0.07437065243721008,-0.029855160042643547,Normal,Normal
144370962716,9.835099220275879,-0.05742774158716202,-1.048654556274414,0.009773556143045425,0.10979979485273361,-0.022524992004036903,Normal,Normal
144370965151,9.791728973388672,0.02392822690308094,-1.378864049911499,-0.004886778071522713,0.12018419802188873,-0.012751436792314053,Normal,Normal
144370967587,9.75105094909668,0.09810572862625122,-1.7333009243011475,-0.0036650835536420345,0.10308047384023666,-0.005421269219368696,Normal,Normal
144370970022,9.650552749633789,0.11724831163883209,-2.0231316089630127,-0.01588202826678753,0.06337540596723557,7.635590736754239e-05,Normal,Normal
144370972457,9.530911445617676,0.07178468257188797,-2.20737886428833,-0.024433890357613564,0.011453386396169662,0.008017370477318764,Normal,Normal
144370974892,9.439984321594238,-0.014356935396790504,-2.2911276817321777,-0.023823043331503868,-0.04291202127933502,0.017180079594254494,Normal,Normal
